"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveCopy";"RunType";"WhdloadSlaveExecInstall";"WhdloadSlaveName";"EntryName";"EntrySize";"RunFile";"WhdloadSlaveExpMem";"RunDir";"WhdloadSlaveBaseMemSize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query";"ScreenshotMatch";"ScreenshotScore";"ScreenshotName";"ScreenshotFile";"ScreenshotDirectoryName"
"NoError, EmulPriv, Examine";"TV Sports Baseball ? 1992 Mindscape.";"1992 Mindscape";"whdload";"0";"TV Sports Baseball";"TVSportsBaseball";"948908";"T\TVSportsBaseball\TVSportsBaseball.Slave";"786432";"T\TVSportsBaseball";"524288";"TVSportsBaseball";"OCS/ECS";"";"";"";"";"";"tvsports baseball tv sports";"Exact";"100";"tv-sports-baseball";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\t\tv-sports-baseball\screen_002.png";"tv-sports-baseball"
"NoError, EmulPriv, Examine";"TV Sports Basketball ? 1990 Cinemaware.";"1990 Cinemaware";"whdload";"0";"TV Sports Basketball";"TVSportsBasketball";"1334203";"T\TVSportsBasketball\TVSportsBasketball.Slave";"786432";"T\TVSportsBasketball";"524288";"TVSportsBasketball";"OCS/ECS";"";"";"";"";"";"tvsports basketball tv sports";"Exact";"100";"TVSportsBasketball";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\T\TVSportsBasketball\igame.iff";"tvsportsbasketball"
"NoError, EmulPriv, ClearMem, Examine";"TV Sports Boxing ? 1991 Mindscape";"1991 Mindscape";"whdload";"0";"TV Sports Boxing";"TVSportsBoxing";"1143983";"T\TVSportsBoxing\TVSportsBoxing.Slave";"786432";"T\TVSportsBoxing";"524288";"TVSportsBoxing";"OCS/ECS";"";"";"";"";"";"tvsports boxing tv sports";"Exact";"100";"tv-sports-boxing";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\t\tv-sports-boxing\screen_002.png";"tv-sports-boxing"
"NoError, EmulPriv, Examine";"TV Sports Football ? 1988 Cinemaware.";"1988 Cinemaware";"whdload";"0";"TV Sports Football";"TVSportsFootball";"1848799";"T\TVSportsFootball\TVSportsFootball.slave";"786432";"T\TVSportsFootball";"524288";"TVSportsFootball";"OCS/ECS";"";"";"";"";"";"tvsports football tv sports";"Exact";"100";"TVSportsFootball";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\T\TVSportsFootball\igame.iff";"tvsportsfootball"
"NoError, ClearMem";"Twintris ? 1990 Digital Marketing";"1990 Digital Marketing";"whdload";"0";"Twintris";"Twintris";"393442";"T\Twintris\Twintris.Slave";"4096";"T\Twintris";"524288";"Twintris";"OCS/ECS";"";"";"";"";"";"twintris";"Exact";"100";"Twintris";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\t\Twintris\igame.iff";"twintris"
"NoError, EmulTrap, ClearMem";"Twin Turbos ? 1991 Fun Factory.";"1991 Fun Factory";"whdload";"0";"Twin Turbos";"TwinTurbos";"844392";"T\TwinTurbos\TwinTurbos.slave";"0";"T\TwinTurbos";"524288";"TwinTurbos";"OCS/ECS";"";"";"";"";"";"twin turbos";"Exact";"100";"TwinTurbos";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\T\TwinTurbos\igame.iff";"twinturbos"
"Disk, NoError, EmulTrap";"TwinWorld (c) 1989 Blue Byte/UBI Soft.";"";"whdload";"1024";"";"TwinWorld";"966073";"T\TwinWorld\TwinWorld.slave";"";"T\TwinWorld";"524288";"TwinWorld";"OCS/ECS";"";"";"";"";"";"twin world";"Exact";"100";"TwinWorld";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\t\TwinWorld\igame.iff";"twinworld"
"NoError, EmulPriv, Examine, EmulDivZero";"Twylyte ? Wicked/Enigma.";"Wicked";"whdload";"0";"Twylyte";"Twylyte";"913318";"T\Twylyte\Twylyte.Slave";"262144";"T\Twylyte";"524288";"Twylyte";"OCS/ECS";"";"";"";"";"";"twylyte";"Exact";"100";"Twylyte";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\t\Twylyte\igame.iff";"twylyte"
"NoError, EmulTrap, EmulPriv, Examine";"Typhoon ? 1987 Kingsoft";"1987 Kingsoft";"whdload";"0";"Typhoon";"Typhoon";"666801";"T\Typhoon\Typhoon.Slave";"262144";"T\Typhoon";"524288";"Typhoon";"OCS/ECS";"";"";"";"";"";"typhoon";"Exact";"100";"Typhoon";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\t\Typhoon\igame.iff";"typhoon"
"NoError, ClearMem";"Typhoon Thompson ? 1990 Br?derbund";"1990 Brøderbund";"whdload";"0";"Typhoon Thompson";"TyphoonThompson";"973649";"T\TyphoonThompson\TyphoonThompson.Slave";"4096";"T\TyphoonThompson";"1024000";"TyphoonThompson";"OCS/ECS";"";"";"";"";"";"typhoon thompson";"Exact";"100";"TyphoonThompson";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\t\TyphoonThompson\igame.iff";"typhoonthompson"
"NoError, EmulPriv, Examine";"Ugh! ? 1992 PlayByte - Ego Software.";"1992 PlayByte - Ego Software";"whdload";"0";"Ugh";"Ugh";"582616";"U\Ugh\Ugh.Slave";"786432";"U\Ugh";"1048576";"Ugh";"OCS/ECS";"";"";"";"";"";"ugh";"Exact";"100";"Ugh";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\u\Ugh\igame.iff";"ugh"
"NoError, EmulPriv, ClearMem, Examine";"Ultima III: Exodus ?1986 Origin Systems";"1986 Origin Systems";"whdload";"0";"Ultima III: Exodus";"Ultima3";"335314";"U\Ultima3\Ultima3.Slave";"262144";"U\Ultima3";"524288";"Ultima3";"OCS/ECS";"";"";"";"";"";"ultima 3 exodus";"Exact";"100";"Ultima3";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\u\Ultima3\igame.iff";"ultima3"
"NoError, EmulPriv, ClearMem, Examine";"Ultima IV: Quest for the Avatar ?1988 Origin Systems";"1988 Origin Systems";"whdload";"0";"Ultima IV: Quest of the Avatar";"Ultima4";"562296";"U\Ultima4\Ultima4.slave";"278528";"U\Ultima4";"524288";"Ultima4";"OCS/ECS";"";"";"";"";"";"ultima 4 quest of the avatar";"Exact";"100";"Ultima4";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\u\Ultima4\igame.iff";"ultima4"
"NoError, EmulTrap";"";"";"whdload";"0";"";"Ultima5";"1072111";"U\Ultima5\Ultima5.Slave";"";"U\Ultima5";"524288";"Ultima5";"OCS/ECS";"";"";"";"";"";"ultima 5";"Best";"2.994759";"Ultima_V_-_Warriors_of_Destiny";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\GameBase Amiga v2.0 Screenshots\U\Ultima_V_-_Warriors_of_Destiny_2.png";"ultima_v_-_warriors_of_destiny"
"NoError, EmulPriv, ClearMem, Examine";"Ultima VI: The False Prophet ?1992 Origin";"1992 Origin";"whdload";"0";"Ultima VI: The False Prophet";"Ultima6";"2911057";"U\Ultima6\Ultima6.Slave";"917504";"U\Ultima6";"557056";"Ultima6";"OCS/ECS";"";"";"";"";"";"ultima 6 the false prophet";"Exact";"100";"Ultima6";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\u\Ultima6\igame.iff";"ultima6"
"NoError, EmulTrap, NoDivZero";"Ultimate Golf by Gremlin (c) 1990 - 1 disk.";"1990 Gremlin";"whdload";"0";"Ultimate Golf";"UltimateGolf";"794401";"U\UltimateGolf\UltimateGolf.slave";"0";"U\UltimateGolf";"524288";"UltimateGolf";"OCS/ECS";"";"";"";"";"";"ultimate golf";"Exact";"100";"UltimateGolf";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\u\UltimateGolf\igame.iff";"ultimategolf"
"NoError, EmulTrap, ClearMem";"The Ultimate Pinball Quest ? 1994 Infogrames.";"1994 Infogrames";"whdload";"0";"Ultimate Pinball Quest";"UltimatePinballQuest";"2202324";"U\UltimatePinballQuest\UltimatePinballQuest.Slave";"0";"U\UltimatePinballQuest";"524288";"UltimatePinballQuest";"OCS/ECS";"";"";"";"";"";"ultimate pinball quest";"Best";"3.572332";"ultimate-pinball-quest-the";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Lemon Amiga\u\ultimate-pinball-quest-the\screen_005.png";"ultimate-pinball-quest-the"
"NoError, EmulTrap, NoDivZero, ClearMem";"Ultimate Ride ? 1990 Mindscape.";"1990 Mindscape";"whdload";"0";"Ultimate Ride";"UltimateRide";"2729758";"U\UltimateRide\UltimateRide.slave";"0";"U\UltimateRide";"524288";"UltimateRide";"OCS/ECS";"";"";"";"";"";"ultimate ride";"Best";"4.329052";"The_Ultimate_Ride";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\GameBase Amiga v2.0 Screenshots\T\The_Ultimate_Ride_2.png";"the_ultimate_ride"
"NoError, Req68020, ReqAGA, ClearMem, Examine";"XTreme Racing ? 1995 Black Magic";"1995 Black Magic";"whdload";"0";"XTreme Racing";"UltimateXTremeRacingCD";"14661153";"U\UltimateXTremeRacingCD\UltimateXTremeRacingCD.slave";"1609728";"U\UltimateXTremeRacingCD";"2031616";"UltimateXTremeRacing";"CD,AGA";"";"";"";"";"";"ultimate xtreme racing";"Exact";"100";"xtreme-racing";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\x\xtreme-racing\screen_002.png";"xtreme-racing"
"NoError, EmulPriv, Examine";"UMS II: Nations at War ? 1991 Rainbird.";"1991 Rainbird";"whdload";"0";"UMS II: Nations at War";"UMS2NationsAtWar";"1533635";"U\UMS2NationsAtWar\UMS2NationsAtWar.Slave";"786432";"U\UMS2NationsAtWar";"524288";"UMS2NationsAtWar";"OCS/ECS";"";"";"";"";"";"ums 2 nations at war";"Exact";"100";"ums-2-nations-at-war";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\ums-2-nations-at-war\screen_001.png";"ums-2-nations-at-war"
"NoError, EmulTrap, NoDivZero, ClearMem";"Under Pressure ? 1991 Electronic Zoo.";"1991 Electronic Zoo";"whdload";"0";"Under Pressure";"UnderPressure";"916352";"U\UnderPressure\UnderPressure.Slave";"0";"U\UnderPressure";"1048576";"UnderPressure";"OCS/ECS";"";"";"";"";"";"under pressure";"Exact";"100";"UnderPressure";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\u\UnderPressure\igame.iff";"underpressure"
"NoError, EmulPriv, ClearMem, Examine";"Uninvited ?1987 Mindscape";"1987 Mindscape";"whdload";"0";"Uninvited";"Uninvited";"736019";"U\Uninvited\Uninvited.Slave";"294912";"U\Uninvited";"524288";"Uninvited";"OCS/ECS";"";"";"";"";"";"uninvited";"Exact";"100";"Uninvited";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\GameBase Amiga v2.0 Screenshots\U\Uninvited_2.png";"uninvited"
"NoError, EmulPriv, Examine";"UMS: Universal Military Simulator ? 1991 Firebird.";"1992 ";"whdload";"0";"Universal Military Simulator";"UniversalMilitarySim";"1258678";"U\UniversalMilitarySim\UniversalMilitarySim.Slave";"786432";"U\UniversalMilitarySim";"524288";"UniversalMilitarySim";"OCS/ECS";"";"";"";"";"";"universal military sim simulator";"Exact";"100";"UniversalMilitarySim";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\U\UniversalMilitarySim\igame.iff";"universalmilitarysim"
"NoError, EmulTrap, ClearMem";"Universal Monsters by Ocean (c) 1992 - 1 disk.";"1992 Ocean";"whdload";"0";"Universal Monsters";"UniversalMonsters";"910926";"U\UniversalMonsters\UniversalMonsters.Slave";"0";"U\UniversalMonsters";"1048576";"UniversalMonsters";"OCS/ECS";"";"";"";"";"";"universal monsters";"Exact";"100";"UniversalMonsters";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\u\UniversalMonsters\igame.iff";"universalmonsters"
"Disk, NoError, EmulTrap";"Universal Warrior (c) 1993 Zeppelin Games Ltd.";"1993 Zeppelin Software";"whdload";"0";"Universal Warrior";"UniversalWarrior";"1008562";"U\UniversalWarrior\UniversalWarrior.slave";"0";"U\UniversalWarrior";"524288";"UniversalWarrior";"OCS/ECS";"";"";"";"";"";"universal warrior";"Exact";"100";"UniversalWarrior";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\u\UniversalWarrior\igame.iff";"universalwarrior"
"NoError, EmulTrap, ClearMem";"";"1994 Core Design";"whdload";"0";"Universe (ECS)";"Universe";"4868450";"U\Universe\Universe.Slave";"4096";"U\Universe";"1048576";"Universe";"OCS/ECS";"";"";"";"";"";"universe";"Exact";"100";"Universe";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\U\Universe\igame.iff";"universe"
"NoError, EmulPriv, ClearMem, Examine";"Universe 3 ? 1989 Omnitrend Software";"1989 Omnitrend Software";"whdload";"0";"Universe 3";"Universe3";"934543";"U\Universe3\Universe3.Slave";"262144";"U\Universe3";"524288";"Universe3";"OCS/ECS";"";"";"";"";"";"universe 3";"Best";"2.064961";"Universe";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\GameBase Amiga v2.0 Screenshots\U\Universe_2.png";"universe"
"NoError, EmulTrap, ClearMem";"Unreal (c) 1990 Ordilogic Systems/Ubi Soft,";"1990 Ubi Soft";"whdload";"0";"Unreal";"Unreal";"2763461";"U\Unreal\Unreal.Slave";"626688";"U\Unreal";"524288";"Unreal";"OCS/ECS";"";"";"";"";"";"unreal";"Exact";"100";"Unreal";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\u\Unreal\igame.iff";"unreal"
"NoError, EmulTrap, ClearMem";"Unreal (c) 1990 Ordilogic Systems/Ubi Soft,";"1990 Ubi Soft";"whdload";"0";"Unreal";"UnrealNTSC";"2740720";"U\UnrealNTSC\UnrealNTSC.Slave";"626688";"U\UnrealNTSC";"524288";"Unreal";"OCS/ECS";"";"";"";"NTSC";"";"unreal";"Exact";"100";"Unreal";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\u\Unreal\igame.iff";"unreal"
"NoError, EmulTrap";"Unsensible Soccer (c) 1993 Sensible Software.";"1993 Sensible Software";"whdload";"0";"Unsensible Soccer";"UnsensibleSoccer";"176173";"U\UnsensibleSoccer\UnsensibleSoccer.Slave";"4096";"U\UnsensibleSoccer";"524288";"UnsensibleSoccer";"OCS/ECS";"";"";"";"";"";"unsensible soccer";"Exact";"100";"UnsensibleSoccer";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\u\UnsensibleSoccer\igame.iff";"unsensiblesoccer"
"NoError";"UN Squadron by US Gold (c) 1990 - 1 disk.";"1990 US Gold";"whdload";"0";"UN Squadron";"UNSquadron";"766504";"U\UNSquadron\UNSquadron.slave";"0";"U\UNSquadron";"524288";"UNSquadron";"OCS/ECS";"";"";"";"";"";"unsquadron un squadron";"Exact";"100";"UNSquadron";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\u\UNSquadron\igame.iff";"unsquadron"
"NoError, EmulTrap";"The Untouchables (c) 1990 Ocean (2 disk version).";"1989 Ocean/Special FX";"whdload";"0";"Untouchables";"Untouchables";"1343269";"U\Untouchables\Untouchables.Slave";"4096";"U\Untouchables";"524288";"Untouchables";"OCS/ECS";"";"";"";"";"";"untouchables";"Best";"3.940204";"the-untouchables";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\t\the-untouchables\screen_002.png";"the-untouchables"
"NoError, EmulPriv";"disk version of Up Scope game ? 1986 Grand Products.";"1986 Grand Products";"whdload";"0";"Up Scope";"UpScope";"599005";"U\UpScope\UpScope.Slave";"393216";"U\UpScope";"524288";"UpScope";"OCS/ECS";"";"";"";"";"";"up scope";"Exact";"100";"up-scope";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\up-scope\screen_001.png";"up-scope"
"NoError, EmulPriv";"arcade version of Up Scope game ? 1986 Grand";"1986 Grand Products";"whdload";"0";"Up Scope (arcade)";"UpScopeArcadia";"409395";"U\UpScopeArcadia\UpScopeArcadia.Slave";"393216";"U\UpScopeArcadia";"524288";"UpScopeArcadia";"OCS/ECS";"";"";"";"";"";"up scope arcadia arcade";"Best";"2.14606";"up-scope";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\up-scope\screen_001.png";"up-scope"
"Disk, NoError, EmulTrap, EmulTrapV, ClearMem";"";"1993 Graftgold";"whdload";"0";"Uridium II";"Uridium21MB";"1818153";"U\Uridium21MB\Uridium21MB.Slave";"0";"U\Uridium21MB";"1048576";"Uridium2";"OCS/ECS";"";"1MB";"";"";"";"uridium 2";"Exact";"100";"Uridium21MB";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\u\Uridium21MB\igame.iff";"uridium21mb"
"Disk, NoError, EmulTrap, EmulTrapV, ClearMem";"";"1993 Graftgold";"whdload";"0";"Uridium II";"Uridium22MB";"1818153";"U\Uridium22MB\Uridium22MB.Slave";"0";"U\Uridium22MB";"2097152";"Uridium2";"OCS/ECS";"";"2MB";"";"";"";"uridium 2";"Exact";"100";"Uridium22MB";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\u\Uridium22MB\igame.iff";"uridium22mb"
"NoError, EmulPriv, Examine";"U.S.S. John Young ? 1990 Magic Bytes.";"1990 Magic Bytes";"whdload";"0";"U.S.S. John Young";"USSJohnYoung";"2721728";"U\USSJohnYoung\USSJohnYoung.Slave";"786432";"U\USSJohnYoung";"524288";"USSJohnYoung";"OCS/ECS";"";"";"";"";"";"ussjohn young john";"Exact";"100";"uss-john-young";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\u\uss-john-young\screen_002.png";"uss-john-young"
"Disk, NoError, EmulTrap, NoKbd";"Utopia ? 1991 Gremlin.";"1991 Gremlin";"whdload";"0";"Utopia";"Utopia&NewWorlds";"4075432";"U\Utopia&NewWorlds\Utopia&NewWorlds.Slave";"0";"U\Utopia&NewWorlds";"1048576";"Utopia";"OCS/ECS";"";"";"";"";"NewWorlds";"utopia";"Exact";"100";"Utopia&NewWorlds";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\u\Utopia&NewWorlds\igame.iff";"utopia-newworlds"
"Disk, NoError, EmulTrap, NoKbd";"Utopia ? 1991 Gremlin.";"1991 Gremlin";"whdload";"0";"Utopia";"Utopia";"2085741";"U\Utopia\Utopia.Slave";"0";"U\Utopia";"1048576";"Utopia";"OCS/ECS";"";"";"";"";"";"utopia";"Exact";"100";"Utopia";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\u\Utopia\igame.iff";"utopia"
"NoError, NoKbd, EmulPriv, Examine";"Vader ? 1988 SoftGang.";"1988 SoftGang.";"whdload";"0";"Vader";"Vader";"766407";"V\Vader\Vader.Slave";"262144";"V\Vader";"524288";"Vader";"OCS/ECS";"";"";"";"";"";"vader";"Exact";"100";"Vader";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\v\Vader\igame.iff";"vader"
"NoError, EmulPriv, ClearMem, Examine";"Valhalla - Before The War ? 1994 Vulcan.";"1994 Vulcan";"whdload";"0";"Valhalla - Before The War";"ValhallaBeforeTheWar";"4948664";"V\ValhallaBeforeTheWar\ValhallaBeforeTheWar.slave";"1114112";"V\ValhallaBeforeTheWar";"524288";"ValhallaBeforeTheWar";"OCS/ECS";"";"";"";"";"";"valhalla before the war";"Exact";"100";"ValhallaBeforeTheWar";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\v\ValhallaBeforeTheWar\igame.iff";"valhallabeforethewar"
"NoError, EmulPriv, ClearMem, Examine";"Valhalla & the Lord of Infinity ? 1994 Vulcan.";"1994 Vulcan";"whdload";"0";"Valhalla & the Lord of Infinity";"ValhallaLordOfInfinity";"4782851";"V\ValhallaLordOfInfinity\ValhallaLordOfInfinity.slave";"1048576";"V\ValhallaLordOfInfinity";"1044480";"ValhallaLordOfInfinity";"OCS/ECS";"";"";"";"";"";"valhalla lord of infinity the";"Exact";"100";"ValhallaLordOfInfinity";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\v\ValhallaLordOfInfinity\igame.iff";"valhallalordofinfinity"
"Disk, NoError";"Vampire's Empire ? 1988 DigiTek.";"";"whdload";"0";"";"VampiresEmpire";"550020";"V\VampiresEmpire\VampiresEmpire.Slave";"";"V\VampiresEmpire";"524288";"VampiresEmpire";"OCS/ECS";"";"";"";"";"";"vampires empire";"Exact";"100";"vampires-empire";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Lemon Amiga\v\vampires-empire\screen_003.png";"vampires-empire"
"NoError, EmulTrap";"Vaxine (c) 1990 Assembly Line and US Gold - 1 disk.";"1990 Assembly Line/US Gold";"whdload";"0";"Vaxine";"Vaxine";"307544";"V\Vaxine\Vaxine.Slave";"0";"V\Vaxine";"524288";"Vaxine";"OCS/ECS";"";"";"";"";"";"vaxine";"Exact";"100";"Vaxine";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\v\Vaxine\igame.iff";"vaxine"
"NoError";"Vectorball (c) 1988 Mastertronic - 1 disk.";"1988 Mastertronic";"whdload";"0";"Vectorball";"Vectorball";"280607";"V\Vectorball\Vectorball.Slave";"4096";"V\Vectorball";"524288";"Vectorball";"OCS/ECS";"";"";"";"";"";"vectorball";"Exact";"100";"Vectorball";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\V\Vectorball\igame.iff";"vectorball"
"NoError, EmulPriv, Examine";"game called:";"1989 California Dreams";"whdload";"0";"Vegas Gambler";"VegasGambler";"700636";"V\VegasGambler\VegasGambler.Slave";"786432";"V\VegasGambler";"524288";"VegasGambler";"OCS/ECS";"";"";"";"";"";"vegas gambler";"Exact";"100";"VegasGambler";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\v\VegasGambler\igame.iff";"vegasgambler"
"NoError, EmulTrap, NoDivZero, NoKbd, EmulPriv, ClearMem";"Venom Wing ? 1990 Thalamus/SoftEyes.";"1990 Thalamus/SoftEyes";"whdload";"0";"Venom Wing";"VenomWing";"1898567";"V\VenomWing\VenomWing.Slave";"0";"V\VenomWing";"528384";"VenomWing";"OCS/ECS";"";"";"";"";"";"venom wing";"Exact";"100";"VenomWing";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\V\VenomWing\igame.iff";"venomwing"
"NoError, EmulTrap, ClearMem";"Venus The Flytrap ? 1990 Gremlin.";"1990 Gremlin";"whdload";"0";"Venus The Flytrap";"VenusTheFlytrap";"1152898";"V\VenusTheFlytrap\VenusTheFlytrap.Slave";"0";"V\VenusTheFlytrap";"524288";"VenusTheFlytrap";"OCS/ECS";"";"";"";"";"";"venus the flytrap";"Exact";"100";"VenusTheFlytrap";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\v\VenusTheFlytrap\igame.iff";"venustheflytrap"
"NoError, EmulTrap, ClearMem";"Venus The Flytrap ? 1990 Gremlin.";"1990 Gremlin";"whdload";"0";"Venus The Flytrap";"VenusTheFlytrapNoIntro";"846541";"V\VenusTheFlytrapNoIntro\VenusTheFlytrapNoIntro.Slave";"0";"V\VenusTheFlytrapNoIntro";"524288";"VenusTheFlytrap";"OCS/ECS";"";"";"";"NoIntro";"";"venus the flytrap";"Exact";"100";"VenusTheFlytrap";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\v\VenusTheFlytrap\igame.iff";"venustheflytrap"
"NoError, EmulPriv, Examine";"Vermeer ? 1988 Ariolasoft.";"1988 Ariolasoft";"whdload";"0";"Vermeer";"VermeerDe";"667311";"V\VermeerDe\VermeerDe.Slave";"786432";"V\VermeerDe";"524288";"Vermeer";"OCS/ECS";"De";"";"";"";"";"vermeer";"Exact";"100";"Vermeer";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\GameBase Amiga v2.0 Screenshots\V\Vermeer_2.png";"vermeer"
"NoError, ClearMem";"Viaje Al Centro De La Tierra ? 1989 Topo Soft";"1989 Topo Soft";"whdload";"0";"Viaje Al Centro De La Tierra";"ViajeAlCentroDeLaTierraEs";"761115";"V\ViajeAlCentroDeLaTierraEs\ViajeAlCentroDeLaTierraEs.old";"20480";"V\ViajeAlCentroDeLaTierraEs";"524288";"ViajeAlCentroDeLaTierra";"OCS/ECS";"Es";"";"";"";"";"viaje al centro de la tierra";"Exact";"100";"viaje-al-centro-de-la-tierra";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Lemon Amiga\v\viaje-al-centro-de-la-tierra\screen_012.png";"viaje-al-centro-de-la-tierra"
