"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveCopy";"RunType";"WhdloadSlaveExecInstall";"WhdloadSlaveName";"EntryName";"EntrySize";"RunFile";"WhdloadSlaveExpMem";"RunDir";"WhdloadSlaveBaseMemSize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation"
"Disk";"Status Quo from Mad Elks (1 disk).";"Mad Elks";"whdload";"0";"Status Quo";"StatusQuo";"910883";"S\StatusQuo\StatusQuoFast.Slave";"262144";"S\StatusQuo";"524288";"StatusQuo";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Stereo Sounds ? 1991 Eon.";"1991 Eon";"whdload";"0";"Stereo Sounds";"StereoSounds";"920805";"S\StereoSounds\StereoSounds.Slave";"0";"S\StereoSounds";"524288";"StereoSounds";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Steve Vizard ? 1990 Decay.";"1990 Decay";"whdload";"0";"Steve Vizard";"SteveVizard";"693662";"S\SteveVizard\SteveVizard.Slave";"1048576";"S\SteveVizard";"524288";"SteveVizard";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Stop Fascism ? 1993 Alcatraz & Interactive";"1993 Alcatraz & Interactive";"whdload";"0";"Stop Fascism";"StopFascism";"566725";"S\StopFascism\StopFascism.Slave";"589824";"S\StopFascism";"393216";"StopFascism";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Strange Music #1 ? 1991 Strange.";"1991 Strange";"whdload";"0";"Strange Music #1";"StrangeMusic1";"919741";"S\StrangeMusic1\StrangeMusic1.Slave";"0";"S\StrangeMusic1";"524288";"StrangeMusic1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Strange Music #2 ? 1991 Strange.";"1991 Strange";"whdload";"0";"Strange Music #2";"StrangeMusic2";"919712";"S\StrangeMusic2\StrangeMusic2.Slave";"0";"S\StrangeMusic2";"524288";"StrangeMusic2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Strange Music #3 ? 1991 Strange.";"1991 Strange";"whdload";"0";"Strange Music #3";"StrangeMusic3";"919819";"S\StrangeMusic3\StrangeMusic3.Slave";"0";"S\StrangeMusic3";"524288";"StrangeMusic3";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Subliminal Vision ? 1991 Bass.";"1991 Bass";"whdload";"0";"Subliminal Vision";"SubliminalVision";"919364";"S\SubliminalVision\SubliminalVision.Slave";"0";"S\SubliminalVision";"524288";"SubliminalVision";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Substance, ?1991 Quartex";"1991 Alliance Design / Quartex";"whdload";"0";"- Substance -";"Substance";"372836";"S\Substance\Substance.Slave";"0";"S\Substance";"1048576";"Substance";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Subtle Shades ? 1993 Nuance - 1 disk";"1993 Nuance";"whdload";"0";"Subtle Shades";"SubtleShades";"919610";"S\SubtleShades\SubtleShades.Slave";"905216";"S\SubtleShades";"1048576";"SubtleShades";"OCS/ECS";"";"";"";"";""
"NoError, Req68020, ReqAGA, ClearMem";"Sumea ? 1996 Virtual Dreams";"1996 Virtual Dreams";"whdload";"0";"Sumea";"SumeaAGA";"3343240";"S\SumeaAGA\SumeaAGA.Slave";"3407872";"S\SumeaAGA";"786432";"Sumea";"AGA";"";"";"";"";""
"NoError, Req68020, ReqAGA, ClearMem";"Sun ? 1996 TRSI";"1996 TRSI";"whdload";"0";"Sun";"SunAGA";"1730384";"S\SunAGA\SunAGA.Slave";"4096";"S\SunAGA";"1232896";"Sun";"AGA";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sunset Glow ? 1988 Thrust.";"1988 Thrust";"whdload";"0";"Sunset Glow";"SunsetGlow";"125223";"S\SunsetGlow\SunsetGlow.Slave";"0";"S\SunsetGlow";"524288";"SunsetGlow";"OCS/ECS";"";"";"";"";""
"NoError";"Sweet Music music disk by Crusaders (c) 1990 - 1 disk.";"";"whdload";"0";"";"SweetMusic";"922626";"S\SweetMusic\SweetMusic.slave";"";"S\SweetMusic";"524288";"SweetMusic";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Sweet Revenge (c) 1992 Decay - 1 disk.";"1992 Decay";"whdload";"0";"Sweet Revenge";"SweetRevenge";"950423";"S\SweetRevenge\SweetRevenge.Slave";"4096";"S\SweetRevenge";"933888";"SweetRevenge";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Sweltering Forest ? 1993/94 Apocalypse Bay - 1 disk";"1993/94 Apocalypse Bay ";"whdload";"0";"Sweltering Forest";"SwelteringForest";"915677";"S\SwelteringForest\SwelteringForest.Slave";"434176";"S\SwelteringForest";"524288";"SwelteringForest";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ReqAGA";"Switchback ? 1994 Rebels.";"1994 Rebels";"whdload";"0";"Switchback";"SwitchbackAGA";"2339320";"S\SwitchbackAGA\SwitchbackAGA.Slave";"1507328";"S\SwitchbackAGA";"1572864";"Switchback";"AGA";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Synthesis ? 1990 Underground";"1990 Underground";"whdload";"0";"Synthesis";"Synthesis";"134356";"S\Synthesis\Synthesis.Slave";"4096";"S\Synthesis";"524288";"Synthesis";"OCS/ECS";"";"";"";"";""
"NoError, Req68020, ReqAGA, EmulPriv, Examine";"Synthesis ? 1998 Network.";"1998 Network";"whdload";"0";"Synthesis";"SynthesisNetworkAGA";"6860518";"S\SynthesisNetworkAGA\SynthesisNetworkAGA.slave";"8912896";"S\SynthesisNetworkAGA";"2093056";"SynthesisNetwork";"AGA";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Synthetic Power ? 1990 Cave.";"1990 Cave";"whdload";"0";"Synthetic Power";"SyntheticPower";"317331";"S\SyntheticPower\SyntheticPower.Slave";"0";"S\SyntheticPower";"524288";"SyntheticPower";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Synthetic Vibes 1991 Quartz.";"1991 Quartz";"whdload";"0";"Synthetic Vibes";"SyntheticVibes";"870197";"S\SyntheticVibes\SyntheticVibes.Slave";"0";"S\SyntheticVibes";"524288";"SyntheticVibes";"OCS/ECS";"";"";"";"";""
"NoError";"System Violation ? 1991 Anarchy - 1 disk";"1991 Anarchy";"whdload";"0";"System Violation";"SystemViolation";"920307";"S\SystemViolation\SystemViolation.Slave";"0";"S\SystemViolation";"524288";"SystemViolation";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ReqAGA, ClearMem";"Tag ? 1993 Jetset & Skid Row.";"1993 Jetset & Skid Row";"whdload";"0";"Tag";"TagAGA";"397628";"T\TagAGA\TagAGA.Slave";"0";"T\TagAGA";"1572864";"Tag";"AGA";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Tell It To My Heart ? 1999 Algotech Software.";"1999 Algotech Software";"whdload";"0";"Taylor Dayne - Tell It to My Heart";"TaylorDayneTITMH";"1821342";"T\TaylorDayneTITMH\TaylorDayneTITMH.Slave";"0";"T\TaylorDayneTITMH";"2097152";"TaylorDayneTITMH";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"The Long Dark Teatime Of The Soul ? 1992 LSD.";"1992 LSD";"whdload";"0";"The Long Dark Teatime Of The Soul";"Teatime";"3629243";"T\Teatime\TeaTime.slave";"524288";"T\Teatime";"524288";"Teatime";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Technological Death ? 1993 Mad Elks";"";"whdload";"0";"";"TechnologicalDeath";"914805";"T\TechnologicalDeath\TechnologicalDeath.slave";"";"T\TechnologicalDeath";"1048576";"TechnologicalDeath";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Technomania ? 1991 Shining 8";"1991 Shining 8";"whdload";"0";"Technomania";"Technomania";"922959";"T\Technomania\Technomania.Slave";"4096";"T\Technomania";"524288";"Technomania";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Technomania 2 ? 1992 Shining 8";"1992 Shining 8";"whdload";"0";"Technomania 2";"Technomania2";"924790";"T\Technomania2\Technomania2.Slave";"4096";"T\Technomania2";"524288";"Technomania2";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Tehno Trance from Bastards (1 disk).";"Bastards";"whdload";"0";"Techno Trance";"TechnoTrance";"939601";"T\TechnoTrance\TechnoTrance.Slave";"0";"T\TechnoTrance";"524288";"TechnoTrance";"OCS/ECS";"";"";"";"";""
"NoError";"Techno Trance III ? Bastards - 1 disk";"Bastards";"whdload";"0";"Techno Trance III";"TechnoTrance3";"930523";"T\TechnoTrance3\TechnoTrance3.Slave";"0";"T\TechnoTrance3";"524288";"TechnoTrance3";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Techno Warrior ? 1992 LSD.";"1992 LSD";"whdload";"0";"Techno Warrior";"TechnoWarrior";"925026";"T\TechnoWarrior\TechnoWarrior.slave";"524288";"T\TechnoWarrior";"524288";"TechnoWarrior";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Techtech ? 1987 Sodan & Magician 42.";"1987 Sodan & Magician 42";"whdload";"0";"Techtech";"Techtech";"921851";"T\Techtech\Techtech.Slave";"0";"T\Techtech";"524288";"Techtech";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Tekknobert-The Final Collapse ? 1992 Wildfire.";"1992 Wildfire";"whdload";"0";"Tekknobert-The Final Collapse";"Tekknobert";"919945";"T\Tekknobert\Tekknobert.Slave";"0";"T\Tekknobert";"524288";"Tekknobert";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Tera Tunes Volume 1 ? 1989 The Giants.";"1989 The Giants";"whdload";"0";"Tera Tunes Volume 1";"TeraTunes";"836994";"T\TeraTunes\TeraTunes.Slave";"0";"T\TeraTunes";"524288";"TeraTunes";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Tera Tunes 2 ? 1990 Team-X.";"1990 Team-X";"whdload";"0";"Tera Tunes 2";"TeraTunes2";"1096672";"T\TeraTunes2\TeraTunes2.Slave";"0";"T\TeraTunes2";"524288";"TeraTunes2";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Terminal Fuckup ? 1993 Sanity";"1993 Sanity";"whdload";"0";"Terminal Fuckup";"TerminalFuckup";"167664";"T\TerminalFuckup\TerminalFuckup.Slave";"4096";"T\TerminalFuckup";"524288";"TerminalFuckup";"OCS/ECS";"";"";"";"";""
"Disk, EmulTrap";"Terminator by Status OK (2 disks).";"Status O.K.";"whdload";"0";"Terminator";"Terminator";"1813610";"T\Terminator\Terminator.Slave";"0";"T\Terminator";"1048576";"Terminator";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Testament 1992 Katharsis.";"1992 Katharsis";"whdload";"0";"Testament";"Testament";"921729";"T\Testament\Testament.Slave";"0";"T\Testament";"524288";"Testament";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"3rd Dimension (c) 1990 Crytoburners - 1 file.";"1990 Cryptoburners";"whdload";"0";"Third Dimension";"ThirdDimension";"337609";"T\ThirdDimension\ThirdDimension.Slave";"4096";"T\ThirdDimension";"524288";"ThirdDimension";"OCS/ECS";"";"";"";"";""
"NoError, NoDivZero, Req68020, ReqAGA, ClearMem";"Thug Life ? 1997 Essence";"1997 Essence";"whdload";"0";"Thug Life";"ThugLifeAGA";"3498944";"T\ThugLifeAGA\ThugLifeAGA.Slave";"3530752";"T\ThugLifeAGA";"1421312";"ThugLife";"AGA";"";"";"";"";""
"NoError, Req68020, ReqAGA, ClearMem";"Tint ? 1996 The Black Lotus";"1996 The Black Lotus";"whdload";"0";"Tint";"TintAGA";"5146838";"T\TintAGA\TintAGA.Slave";"2826240";"T\TintAGA";"1863680";"Tint";"AGA";"";"";"";"";""
"NoError, ClearMem";"Titan Trax #1 1989 Titanics.";"1989 Titanics";"whdload";"0";"Titan Trax #1";"TitanTrax";"798772";"T\TitanTrax\TitanTrax.Slave";"0";"T\TitanTrax";"524288";"TitanTrax";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Top Karaoke #1 - Inspecteur Gadget ?1995 Saturne";"1995 Saturne";"whdload";"0";"Top Karaoke #1 - Inspecteur Gadget";"TopKaraoke1";"1191846";"T\TopKaraoke1\TopKaraoke1.Slave";"4096";"T\TopKaraoke1";"1507328";"TopKaraoke1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Top Karaoke #2 - Albator ?1995 Saturne";"1995 Saturne";"whdload";"0";"Top Karaoke #2 - Albator";"TopKaraoke2AGA";"1176462";"T\TopKaraoke2AGA\TopKaraoke2AGA.Slave";"4096";"T\TopKaraoke2AGA";"1507328";"TopKaraoke2";"AGA";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Top Karaoke #3 - Capitaine Flam ?1995 Saturne";"1995 Saturne";"whdload";"0";"Top Karaoke #3 - Capitaine Flam";"TopKaraoke3AGA";"1507138";"T\TopKaraoke3AGA\TopKaraoke3AGA.Slave";"1114112";"T\TopKaraoke3AGA";"659456";"TopKaraoke3";"AGA";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Total Kaos ? 1992 LSD.";"1992 LSD";"whdload";"0";"Total Kaos";"TotalKaos";"1826400";"T\TotalKaos\TotalKaos.slave";"524288";"T\TotalKaos";"524288";"TotalKaos";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Toxic Ziemniak ? 1992 Alchemy.";"1992 Alchemy";"whdload";"0";"Toxic Ziemniak";"ToxicZiemniak";"449267";"T\ToxicZiemniak\ToxicZiemniak.Slave";"0";"T\ToxicZiemniak";"524288";"ToxicZiemniak";"OCS/ECS";"";"";"";"";""
"NoError, EmulPriv, Examine";"Tragic Magic ? 1989 Rebels.";"1989 Rebels";"whdload";"0";"Tragic Magic";"TragicMagic";"196264";"T\TragicMagic\TragicMagic.Slave";"262144";"T\TragicMagic";"524288";"TragicMagic";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Trash ? 1992 Digital";"1992 Digital";"whdload";"0";"Trash";"Trash";"334337";"T\Trash\Trash.Slave";"4096";"T\Trash";"524288";"Trash";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Trashcan ? 1990 Wizzcat";"1990 Wizzcat";"whdload";"0";"Trashcan";"Trashcan";"349148";"T\Trashcan\Trashcan.Slave";"0";"T\Trashcan";"524288";"Trashcan";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Tropical Sunset ? 1990 The Silents.";"1990 The Silents";"whdload";"0";"Tropical Sunset";"TropicalSunset";"343940";"T\TropicalSunset\TropicalSunset.Slave";"0";"T\TropicalSunset";"524288";"TropicalSunset";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Tune Disk #1 ? 1990 Concept";"1990 Concept";"whdload";"0";"Tune disk #1";"TuneDisk1";"2727843";"T\TuneDisk1\TuneDisk1.Slave";"4096";"T\TuneDisk1";"524288";"TuneDisk1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Tune Show 2 ? 1989 Prophets AG & The Acoustic Revolution.";"1989 Prophets AG & The Acoustic Revolution";"whdload";"0";"Tune Show 2";"TuneShow2";"1825460";"T\TuneShow2\TuneShow2.slave";"0";"T\TuneShow2";"524288";"TuneShow2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Tuneshow III ? 1990 The Acoustic Revolution";"1990 The Acoustic Revolution";"whdload";"0";"Tuneshow III";"TuneShow3";"2723301";"T\TuneShow3\TuneShow3.Slave";"0";"T\TuneShow3";"524288";"TuneShow3";"OCS/ECS";"";"";"";"";""
"Disk, NoError";"Turmoil ? 1991 Sanity (1 disk)";"1991 Sanity";"whdload";"0";"Turmoil";"Turmoil";"911733";"T\Turmoil\Turmoil.slave";"4096";"T\Turmoil";"524288";"Turmoil";"OCS/ECS";"";"";"";"";""
"Disk, NoError";"Turrican MusicDisk ? 1991 Andromeda (1 disk)";"1991 Andromeda";"whdload";"0";" Turrican Music-Disk ";"TurricanMusicDisk";"908930";"T\TurricanMusicDisk\TurricanMusicDisk.slave";"4096";"T\TurricanMusicDisk";"524288";"TurricanMusicDisk";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Turrican Music-Show ? 1990 Spreadpoint";"1990 Spreadpoint";"whdload";"0";"Turrican Music-Show";"TurricanMusicShow";"244131";"T\TurricanMusicShow\TurricanMusicShow.Slave";"4096";"T\TurricanMusicShow";"352256";"TurricanMusicShow";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, Req68020, ReqAGA, ClearMem";"Twisted ? 1994 Polka Brothers (4 disks)";"1994 Polka Brothers";"whdload";"0";"Twisted";"TwistedAGA";"2846740";"T\TwistedAGA\TwistedAGA.Slave";"1183744";"T\TwistedAGA";"2035712";"Twisted";"AGA";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Tympanic Membrane ? 1993 Panacea.";"1993 Panacea";"whdload";"0";"Tympanic Membrane";"TympanicMembrane";"505315";"T\TympanicMembrane\TympanicMembrane.Slave";"0";"T\TympanicMembrane";"524288";"TympanicMembrane";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Ufonix ? 1990 Enigma.";"1990 Enigma";"whdload";"0";"Ufonix";"Ufonix";"920459";"U\Ufonix\Ufonix.Slave";"0";"U\Ufonix";"524288";"Ufonix";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"The Ultimate Gameboy Simulator, ?1992 Symbiosis";"1992 Symbiosis";"whdload";"0";"Ultimate Gameboy Simulator";"UltimateGameBoySimulator";"929459";"U\UltimateGameBoySimulator\UltimateGameBoySimulator.Slave";"0";"U\UltimateGameBoySimulator";"524288";"UltimateGameBoySimulator";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Universal Intensity ? 1991 Complex.";"1991 Complex";"whdload";"0";"Universal Intensity";"UniversalIntensity";"694545";"U\UniversalIntensity\UniversalIntensity.Slave";"0";"U\UniversalIntensity";"524288";"UniversalIntensity";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Unleashed ? 1993 Insane.";"1993 Insane";"whdload";"0";"Unleashed";"Unleashed";"1821852";"U\Unleashed\Unleashed.Slave";"0";"U\Unleashed";"524288";"Unleashed";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Vaginal Massacre ? 1993 U.D.O.";"1993 U.D.O.";"whdload";"0";"Vaginal Massacre";"VaginalMassacre";"229770";"V\VaginalMassacre\VaginalMassacre.slave";"0";"V\VaginalMassacre";"524288";"VaginalMassacre";"OCS/ECS";"";"";"";"";""
"NoError";"";"Hypnosis";"whdload";"0";"Vector Balls";"VectorBalls";"266897";"V\VectorBalls\VectorBalls.slave";"0";"V\VectorBalls";"524288";"VectorBalls";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Vector-Balls Demo ? 1989 Tom Soft";"1989 Tom Soft";"whdload";"0";"Vector-Balls Demo";"VectorBallsDemo";"170553";"V\VectorBallsDemo\VectorBallsDemo.Slave";"4294963200";"V\VectorBallsDemo";"524288";"VectorBalls";"OCS/ECS";"";"";"Demo";"";""
"NoError";"VectorBob Demo, ?1990 Dual-Crew";"1990 Dual-Crew";"whdload";"0";"VectorBob Demo";"VectorBobDemo";"44612";"V\VectorBobDemo\VectorBobDemo.slave";"0";"V\VectorBobDemo";"524288";"VectorBob";"OCS/ECS";"";"";"Demo";"";""
"NoError, EmulTrap, ClearMem";"Vectordance ? 1991 Cult.";"1991 Cult";"whdload";"0";"Vectordance";"Vectordance";"513563";"V\Vectordance\Vectordance.Slave";"0";"V\Vectordance";"524288";"Vectordance";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Vector Dance 2 ? 1991 Cult.";"1991 Cult";"whdload";"0";"Vector Dance 2";"VectorDance2";"920918";"V\VectorDance2\VectorDance2.Slave";"0";"V\VectorDance2";"524288";"VectorDance2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Vector Demo ? 1989 Prophets AG.";"1989 Prophets AG";"whdload";"0";"Vector Demo";"VectorDemo";"268623";"V\VectorDemo\VectorDemo.Slave";"0";"V\VectorDemo";"524288";"Vector";"OCS/ECS";"";"";"Demo";"";""
"NoError, EmulTrap, ClearMem";"Vector Demo ? 1989 Prophets AG.";"1989 Prophets AG";"whdload";"0";"Vector Demo";"VectorDemoProphetsAG";"269231";"V\VectorDemoProphetsAG\VectorDemoProphetsAG.Slave";"0";"V\VectorDemoProphetsAG";"524288";"VectorDemoProphetsAG";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Vectordemo (Vector all Times) 1991 Tristan Lorach.";"1991 Tristan Lorach";"whdload";"0";"Vectordemo aka Vector All Times";"VectorDemoTristanLorach";"294293";"V\VectorDemoTristanLorach\VectorDemoTristanLorach.Slave";"0";"V\VectorDemoTristanLorach";"524288";"VectorDemoTristanLorach";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Vector Exterminator ? 1991 Shining";"1991 Shining";"whdload";"0";"Vector Exterminator";"VectorExterminator";"252850";"V\VectorExterminator\VectorExterminator.Slave";"233472";"V\VectorExterminator";"524288";"VectorExterminator";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Viktoria ? 1994 TRSI";"1994 TRSI";"whdload";"0";"Viktoria";"Viktoria";"2718896";"V\Viktoria\Viktoria.Slave";"528384";"V\Viktoria";"524288";"Viktoria";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Virtual Harmony ? 1994 Impact.";"1994 Impact";"whdload";"0";"Virtual Harmony";"VirtualHarmony";"1670637";"V\VirtualHarmony\VirtualHarmony.slave";"524288";"V\VirtualHarmony";"524288";"VirtualHarmony";"OCS/ECS";"";"";"";"";""
"NoError, NoKbd, EmulPriv, Examine";"Virtual World ? 1991 Tom Soft";"1991 Tom Soft";"whdload";"0";"Virtual World";"VirtualWorld";"752907";"V\VirtualWorld\VirtualWorld.Slave";"524288";"V\VirtualWorld";"524288";"VirtualWorld";"OCS/ECS";"";"";"";"";""
"NoError";"Voyage by The Fantastic Force (c) 1991 - 1 disk.";"";"whdload";"1024";"";"VoyageFantasyForce";"287908";"V\VoyageFantasyForce\VoyageFantasyForce.slave";"";"V\VoyageFantasyForce";"524288";"VoyageFantasyForce";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Voyage ? 1990 Razor 1911";"1991 Razor 1911";"whdload";"0";"Voyage";"VoyageRazor1911";"909300";"V\VoyageRazor1911\VoyageRazor1911.Slave";"4096";"V\VoyageRazor1911";"524288";"VoyageRazor1911";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Walkman Music ? 1989 It.";"1989 It";"whdload";"0";"Walkman Music";"WalkmanMusic";"591015";"W\WalkmanMusic\WalkmanMusic.Slave";"0";"W\WalkmanMusic";"524288";"WalkmanMusic";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"The Wall by Kefrens (1 disk).";"1990 Kefrens";"whdload";"0";"The Wall";"WallKefrens";"910627";"W\WallKefrens\WallKefrens.Slave";"0";"W\WallKefrens";"524288";"WallKefrens";"OCS/ECS";"";"";"";"";""
"NoError, EmulPriv, ClearMem, Examine";"The Wall ?1991 Split";"1991 Split";"whdload";"0";"The Wall";"WallSplit";"6976958";"W\WallSplit\WallSplit.slave";"786432";"W\WallSplit";"524288";"WallSplit";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Waterproof ? 1990 Rebels.";"1990 Rebels";"whdload";"0";"Waterproof";"Waterproof";"172265";"W\Waterproof\Waterproof.slave";"0";"W\Waterproof";"524288";"Waterproof";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Waterproof ? 1990 Rebels.";"1990 Rebels";"whdload";"0";"Waterproof";"WaterproofFixed";"172270";"W\WaterproofFixed\WaterproofFixed.slave";"0";"W\WaterproofFixed";"524288";"Waterproof";"OCS/ECS";"";"";"";"Fixed";""
"NoError, EmulTrap, ClearMem";"Wave Sound ? 1993 Appendix.";"1993 Appendix";"whdload";"0";"Wave Sound";"WaveSound";"1032264";"W\WaveSound\WaveSound.Slave";"524288";"W\WaveSound";"524288";"WaveSound";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Wayfarer ? 1992 Spaceballs.";"";"whdload";"0";"";"Wayfarer";"911705";"W\Wayfarer\Wayfarer.slave";"";"W\Wayfarer";"1048576";"Wayfarer";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"We will smash you ? 1994 TRSI";"1994 TRSI";"whdload";"0";"We Will Smash You";"WeWillSmashYou";"836157";"W\WeWillSmashYou\WeWillSmashYou.Slave";"4096";"W\WeWillSmashYou";"831488";"WeWillSmashYou";"OCS/ECS";"";"";"";"";""
"NoError, Req68020, ReqAGA, ClearMem";"When We Ride On Our Enemies ? 1999 Skarla";"1999 Skarla";"whdload";"0";"When We Ride On Our Enemies";"WhenWeRideAGA";"3778636";"W\WhenWeRideAGA\WhenWeRideAGA.slave";"3756032";"W\WhenWeRideAGA";"1110016";"WhenWeRide";"AGA";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"The White Room ? 1992 Genesis & Live Act.";"1992 Genesis & Live Act";"whdload";"0";"The White Room";"WhiteRoom";"920228";"W\WhiteRoom\WhiteRoom.Slave";"0";"W\WhiteRoom";"524288";"WhiteRoom";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Wibbly Wobbly ? 1990 Magnetic Fields.";"1990 Magnetic Fields";"whdload";"0";"Wibbly Wobbly";"WibblyWobbly";"380570";"W\WibblyWobbly\WibblyWobbly.Slave";"0";"W\WibblyWobbly";"524288";"WibblyWobbly";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Wicked Sensation (c) 1992 TRSI - 2 disks.";"1992 TRSI";"whdload";"0";"Wicked Sensation";"WickedSensation";"1587783";"W\WickedSensation\WickedSensation.Slave";"4096";"W\WickedSensation";"1048576";"WickedSensation";"OCS/ECS";"";"";"";"";""
"NoError, Req68020, ReqAGA, ClearMem";"Wild ? 1996 Anadune & Nah-Kolor";"1996 Anadune & Nah-Kolor";"whdload";"0";"Wild";"WildAGA";"3218856";"W\WildAGA\WildAGA.Slave";"1970176";"W\WildAGA";"1519616";"Wild";"AGA";"";"";"";"";""
"Disk, NoError";"Wind it up ? 1993 XYMOX Project.";"1993 XYMOX Project";"whdload";"0";"Wind it up - Megamix 93";"WindItUp";"606235";"W\WindItUp\WindItUp.Slave";"0";"W\WindItUp";"1028096";"WindItUp";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap, ClearMem";"With Vectors To Heaven ? 1991 W.F.M.H.";"1991 W.F.M.H.";"whdload";"0";"With Vectors To Heaven";"WithVectorsToHeaven";"914618";"W\WithVectorsToHeaven\WithVectorsToHeaven.Slave";"0";"W\WithVectorsToHeaven";"524288";"WithVectorsToHeaven";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Wit Premium ? 1994 Freezers";"1994 Freezers";"whdload";"0";"Wit Premium";"WitPremiumAGA";"444321";"W\WitPremiumAGA\WitPremiumAGA.Slave";"458752";"W\WitPremiumAGA";"2097152";"WitPremium";"AGA";"";"";"";"";""
