"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation"
"StatusQuoFast\StatusQuoFast.Slave";"Disk";"Status Quo from Mad Elks (1 disk).";"Status Quo";"Mad Elks";"262144";"S\StatusQuo_v1.0_Fast_MadElks.lha";"StatusQuoFast";"StatusQuoFast";"0";"whdload";"524288";"908204";"StatusQuo";"OCS/ECS";"";"Fast";"";"";""
"StatusQuo\StatusQuo.Slave";"Disk";"Status Quo from Mad Elks (1 disk).";"Status Quo";"Mad Elks";"0";"S\StatusQuo_v1.0_MadElks.lha";"StatusQuo";"StatusQuo";"0";"whdload";"524288";"908128";"StatusQuo";"OCS/ECS";"";"";"";"";""
"StereoSounds\StereoSounds.Slave";"NoError, EmulTrap, ClearMem";"Stereo Sounds ? 1991 Eon.";"Stereo Sounds";"1991 Eon";"0";"S\StereoSounds_v1.0_Eon.lha";"StereoSounds";"StereoSounds";"0";"whdload";"524288";"920805";"StereoSounds";"OCS/ECS";"";"";"";"";""
"SteveVizard\SteveVizard.Slave";"NoError, EmulTrap, ClearMem";"Steve Vizard ? 1990 Decay.";"Steve Vizard";"1990 Decay";"1048576";"S\SteveVizard_v1.0_Decay.lha";"SteveVizard";"SteveVizard";"0";"whdload";"524288";"693662";"SteveVizard";"OCS/ECS";"";"";"";"";""
"StopFascism\StopFascism.Slave";"NoError, ClearMem";"Stop Fascism ? 1993 Alcatraz & Interactive";"Stop Fascism";"1993 Alcatraz & Interactive";"589824";"S\StopFacism_v1.0_Alcatraz.lha";"StopFascism";"StopFascism";"0";"whdload";"393216";"567323";"StopFascism";"OCS/ECS";"";"";"";"";""
"StrangeMusic1\StrangeMusic1.Slave";"NoError, EmulTrap, ClearMem";"Strange Music #1 ? 1991 Strange.";"Strange Music #1";"1991 Strange";"0";"S\StrangeMusic1_v1.0_Strange.lha";"StrangeMusic1";"StrangeMusic1";"0";"whdload";"524288";"919741";"StrangeMusic1";"OCS/ECS";"";"";"";"";""
"StrangeMusic2\StrangeMusic2.Slave";"NoError, EmulTrap, ClearMem";"Strange Music #2 ? 1991 Strange.";"Strange Music #2";"1991 Strange";"0";"S\StrangeMusic2_v1.0_Strange.lha";"StrangeMusic2";"StrangeMusic2";"0";"whdload";"524288";"919712";"StrangeMusic2";"OCS/ECS";"";"";"";"";""
"StrangeMusic3\StrangeMusic3.Slave";"NoError, EmulTrap, ClearMem";"Strange Music #3 ? 1991 Strange.";"Strange Music #3";"1991 Strange";"0";"S\StrangeMusic3_v1.0_Strange.lha";"StrangeMusic3";"StrangeMusic3";"0";"whdload";"524288";"919819";"StrangeMusic3";"OCS/ECS";"";"";"";"";""
"SubliminalVision\SubliminalVision.Slave";"NoError, EmulTrap, ClearMem";"Subliminal Vision ? 1991 Bass.";"Subliminal Vision";"1991 Bass";"0";"S\SubliminalVision_v1.0_Bass.lha";"SubliminalVision";"SubliminalVision";"0";"whdload";"524288";"919364";"SubliminalVision";"OCS/ECS";"";"";"";"";""
"Substance\Substance.Slave";"Disk, NoError, EmulTrap";"Substance, ?1991 Quartex";"- Substance -";"1991 Alliance Design / Quartex";"0";"S\Substance_v1.0_Quartex.lha";"Substance";"Substance";"0";"whdload";"1048576";"373450";"Substance";"OCS/ECS";"";"";"";"";""
"SubtleShades\SubtleShades.Slave";"NoError, EmulTrap";"Subtle Shades ? 1993 Nuance - 1 disk";"Subtle Shades";"1993 Nuance";"905216";"S\SubtleShades_v1.1_Nuance.lha";"SubtleShades";"SubtleShades";"0";"whdload";"1048576";"919610";"SubtleShades";"OCS/ECS";"";"";"";"";""
"SumeaAGA\SumeaAGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Sumea ? 1996 Virtual Dreams";"Sumea";"1996 Virtual Dreams";"3407872";"S\Sumea_v1.0_Fairlight&VirtualDreams_AGA.lha";"SumeaAGA";"SumeaAGA";"0";"whdload";"786432";"3343240";"Sumea";"AGA";"";"";"";"";""
"SunsetGlow\SunsetGlow.Slave";"NoError, EmulTrap, ClearMem";"Sunset Glow ? 1988 Thrust.";"Sunset Glow";"1988 Thrust";"0";"S\SunsetGlow_v1.0_Thrust.lha";"SunsetGlow";"SunsetGlow";"0";"whdload";"524288";"125223";"SunsetGlow";"OCS/ECS";"";"";"";"";""
"SunTracker2\SunTracker2.Slave";"NoError, EmulTrap, ClearMem";"Sun Tracker 2 ? 1990 Analog, Powerlords, Demons.";"Sun Tracker 2";"1990 Analog, Powerlords, Demons";"0";"S\SunTracker2_v1.0_Analog&Powerlords&Demons.lha";"SunTracker2";"SunTracker2";"0";"whdload";"524288";"921835";"SunTracker2";"OCS/ECS";"";"";"";"";""
"SunAGA\SunAGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Sun ? 1996 TRSI";"Sun";"1996 TRSI";"4096";"S\Sun_v1.0_TRSI_AGA.lha";"SunAGA";"SunAGA";"0";"whdload";"1232896";"1730384";"Sun";"AGA";"";"";"";"";""
"SweetMusic\SweetMusic.slave";"NoError, EmulTrap, ClearMem";"Sweet Music ? 1990 Crusaders.";"Sweet Music";"1990 Crusaders";"0";"S\SweetMusic_v1.1_Crusaders.lha";"SweetMusic";"SweetMusic";"0";"whdload";"524288";"917621";"SweetMusic";"OCS/ECS";"";"";"";"";""
"SweetRevenge\SweetRevenge.Slave";"NoError, EmulTrap";"Sweet Revenge (c) 1992 Decay - 1 disk.";"Sweet Revenge";"1992 Decay";"4096";"S\SweetRevenge_v1.0_Decay.lha";"SweetRevenge";"SweetRevenge";"0";"whdload";"933888";"951037";"SweetRevenge";"OCS/ECS";"";"";"";"";""
"SwelteringForest\SwelteringForest.Slave";"Disk, NoError, EmulTrap";"Sweltering Forest ? 1993/94 Apocalypse Bay - 1 disk";"Sweltering Forest";"1993/94 Apocalypse Bay ";"434176";"S\SwelteringForest_v1.0_ApocalypseBay.lha";"SwelteringForest";"SwelteringForest";"0";"whdload";"524288";"916291";"SwelteringForest";"OCS/ECS";"";"";"";"";""
"SwitchbackAGA\SwitchbackAGA.Slave";"NoError, EmulTrap, ReqAGA";"Switchback ? 1994 Rebels.";"Switchback";"1994 Rebels";"1507328";"S\Switchback_v1.2_Rebels_AGA.lha";"SwitchbackAGA";"SwitchbackAGA";"0";"whdload";"1572864";"2391229";"Switchback";"AGA";"";"";"";"";""
"SynthesisNetworkAGA\SynthesisNetworkAGA.slave";"NoError, Req68020, ReqAGA, EmulPriv, Examine";"Synthesis ? 1998 Network.";"Synthesis";"1998 Network";"8912896";"S\Synthesis_v1.0_Network_AGA.lha";"SynthesisNetworkAGA";"SynthesisNetworkAGA";"0";"whdload";"2093056";"6860518";"SynthesisNetwork";"AGA";"";"";"";"";""
"Synthesis\Synthesis.Slave";"NoError, EmulTrap, ClearMem";"Synthesis ? 1990 Underground";"Synthesis";"1990 Underground";"4096";"S\Synthesis_v1.0_Underground.lha";"Synthesis";"Synthesis";"0";"whdload";"524288";"134966";"Synthesis";"OCS/ECS";"";"";"";"";""
"SyntheticPower\SyntheticPower.Slave";"NoError, EmulTrap, ClearMem";"Synthetic Power ? 1990 Cave.";"Synthetic Power";"1990 Cave";"0";"S\SyntheticPower_v1.0_Cave.lha";"SyntheticPower";"SyntheticPower";"0";"whdload";"524288";"317331";"SyntheticPower";"OCS/ECS";"";"";"";"";""
"SyntheticVibes\SyntheticVibes.Slave";"NoError, EmulTrap, ClearMem";"Synthetic Vibes 1991 Quartz.";"Synthetic Vibes";"1991 Quartz";"0";"S\SyntheticVibes_v1.0_Quartz.lha";"SyntheticVibes";"SyntheticVibes";"0";"whdload";"524288";"870197";"SyntheticVibes";"OCS/ECS";"";"";"";"";""
"SystemViolation\SystemViolation.Slave";"NoError";"System Violation ? 1991 Anarchy - 1 disk";"System Violation";"1991 Anarchy";"0";"S\SystemViolation_v1.1_Anarchy.lha";"SystemViolation";"SystemViolation";"0";"whdload";"524288";"920917";"SystemViolation";"OCS/ECS";"";"";"";"";""
"SAGA\SAGA.Slave";"NoError, NoDivZero";"S ? 1994 Skarla";"Skarla ";"1994 Skarla";"4096";"S\S_v1.0_Skarla_AGA.lha";"SAGA";"SAGA";"0";"whdload";"1626112";"124918";"S";"AGA";"";"";"";"";""
"Tag\Tag.Slave";"NoError, EmulTrap, ClearMem";"Tag ? 1993 Jetset & Skid Row.";"Tag";"1993 Jetset & Skid Row";"0";"T\Tag_v1.0_Jetset&SkidRow.lha";"Tag";"Tag";"0";"whdload";"524288";"397581";"Tag";"OCS/ECS";"";"";"";"";""
"TagAGA\TagAGA.Slave";"NoError, EmulTrap, ReqAGA, ClearMem";"Tag ? 1993 Jetset & Skid Row.";"Tag";"1993 Jetset & Skid Row";"0";"T\Tag_v1.0_Jetset&SkidRow_AGA.lha";"TagAGA";"TagAGA";"0";"whdload";"1572864";"397628";"Tag";"AGA";"";"";"";"";""
"Talktime1\Talktime1.Slave";"NoError";"Talktime #1 ? 1993 Essence";"Talktime #1";"1994 Essence";"36864";"T\Talktime1_v1.0_Essence.lha";"Talktime1";"Talktime1";"0";"whdload";"458752";"65198";"Talktime1";"OCS/ECS";"";"";"";"";""
"TaylorDayneTITMH\TaylorDayneTITMH.Slave";"NoError, EmulTrap, ClearMem";"Tell It To My Heart ? 1999 Algotech Software.";"Taylor Dayne - Tell It to My Heart";"1999 Algotech Software";"0";"T\TaylorDayneTellItToMyHeart_v1.0_AlgotechSoftware.lha";"TaylorDayneTITMH";"TaylorDayneTITMH";"0";"whdload";"2097152";"1821342";"TaylorDayneTITMH";"OCS/ECS";"";"";"";"";""
"TechnologicalDeath\TechnologicalDeath.slave";"Disk, NoError, EmulTrap";"Technological Death ? 1993 Mad Elks";"";"";"";"T\TechnologicalDeath_v1.0_MadElks.lha";"TechnologicalDeath";"TechnologicalDeath";"0";"whdload";"1048576";"915425";"TechnologicalDeath";"OCS/ECS";"";"";"";"";""
"Technomania2\Technomania2.Slave";"NoError, ClearMem";"Technomania 2 ? 1992 Shining 8";"Technomania 2";"1992 Shining 8";"4096";"T\Technomania2_v1.0_Shining8.lha";"Technomania2";"Technomania2";"0";"whdload";"524288";"925388";"Technomania2";"OCS/ECS";"";"";"";"";""
"Technomania\Technomania.Slave";"NoError, ClearMem";"Technomania ? 1991 Shining 8";"Technomania";"1991 Shining 8";"4096";"T\Technomania_v1.0_Shining8.lha";"Technomania";"Technomania";"0";"whdload";"524288";"923557";"Technomania";"OCS/ECS";"";"";"";"";""
"TechnoTrance3\TechnoTrance3.slave";"NoError, EmulTrap, ClearMem";"Techno Trance III ? 1992 Bastards.";"Techno Trance III";"1992 Bastards";"0";"T\TechnoTrance3_v1.1_Bastards.lha";"TechnoTrance3";"TechnoTrance3";"0";"whdload";"524288";"919914";"TechnoTrance3";"OCS/ECS";"";"";"";"";""
"TechnoTrance\TechnoTrance.slave";"NoError, EmulTrap, ClearMem";"Techno Trance ? 1991 Bastards.";"Techno Trance";"1991 Bastards";"0";"T\TechnoTrance_v1.1_Bastards.lha";"TechnoTrance";"TechnoTrance";"0";"whdload";"524288";"920034";"TechnoTrance";"OCS/ECS";"";"";"";"";""
"TechnoWarrior\TechnoWarrior.slave";"NoError, EmulTrap, ClearMem";"Techno Warrior ? 1992 LSD.";"Techno Warrior";"1992 LSD";"524288";"T\TechnoWarrior_v1.01_LSD.lha";"TechnoWarrior";"TechnoWarrior";"0";"whdload";"524288";"925026";"TechnoWarrior";"OCS/ECS";"";"";"";"";""
"Techtech\Techtech.Slave";"NoError, EmulTrap, ClearMem";"Techtech ? 1987 Sodan & Magician 42.";"Techtech";"1987 Sodan & Magician 42";"0";"T\Techtech_v1.0_Sodan&Magician42.lha";"Techtech";"Techtech";"0";"whdload";"524288";"921851";"Techtech";"OCS/ECS";"";"";"";"";""
"Tekknobert\Tekknobert.Slave";"NoError, EmulTrap, ClearMem";"Tekknobert-The Final Collapse ? 1992 Wildfire.";"Tekknobert-The Final Collapse";"1992 Wildfire";"0";"T\Tekknobert_v1.0_Wildfire.lha";"Tekknobert";"Tekknobert";"0";"whdload";"524288";"919945";"Tekknobert";"OCS/ECS";"";"";"";"";""
"TeraTunes2\TeraTunes2.Slave";"NoError, EmulTrap, ClearMem";"Tera Tunes 2 ? 1990 Team-X.";"Tera Tunes 2";"1990 Team-X";"0";"T\TeraTunes2_v1.0_TeamX.lha";"TeraTunes2";"TeraTunes2";"0";"whdload";"524288";"1096672";"TeraTunes2";"OCS/ECS";"";"";"";"";""
"TeraTunes\TeraTunes.Slave";"NoError, EmulTrap, ClearMem";"Tera Tunes Volume 1 ? 1989 The Giants.";"Tera Tunes Volume 1";"1989 The Giants";"0";"T\TeraTunes_v1.0_Giants.lha";"TeraTunes";"TeraTunes";"0";"whdload";"524288";"836994";"TeraTunes";"OCS/ECS";"";"";"";"";""
"TerminalFuckup\TerminalFuckup.Slave";"NoError, ClearMem";"Terminal Fuckup ? 1993 Sanity";"Terminal Fuckup";"1993 Sanity";"4096";"T\TerminalFuckup_v1.0_Sanity.lha";"TerminalFuckup";"TerminalFuckup";"0";"whdload";"524288";"168278";"TerminalFuckup";"OCS/ECS";"";"";"";"";""
"Terminator\Terminator.Slave";"Disk, EmulTrap";"Terminator by Status OK (2 disks).";"Terminator";"Status O.K.";"0";"T\Terminator_v1.0_StatusOK.lha";"Terminator";"Terminator";"0";"whdload";"1048576";"1814224";"Terminator";"OCS/ECS";"";"";"";"";""
"Testament\Testament.Slave";"NoError, EmulTrap, ClearMem";"Testament 1992 Katharsis.";"Testament";"1992 Katharsis";"0";"T\Testament_v1.0_Katharsis.lha";"Testament";"Testament";"0";"whdload";"524288";"921729";"Testament";"OCS/ECS";"";"";"";"";""
"ThalionSoundDemo\ThalionSoundDemo.slave";"Disk, NoError, EmulTrap";"Thalion Sound Demo ? 1989 Thalion";"Thalion Sound Demo";"1989 Thalion";"0";"T\ThalionSoundDemo_v1.0_Thalion.lha";"ThalionSoundDemo";"ThalionSoundDemo";"0";"whdload";"524288";"916670";"ThalionSound";"OCS/ECS";"";"";"Demo";"";""
"ThirdDimension\ThirdDimension.Slave";"NoError, EmulTrap";"3rd Dimension (c) 1990 Crytoburners - 1 file.";"Third Dimension";"1990 Cryptoburners";"4096";"T\ThirdDimension_v1.0_Cryptoburners.lha";"ThirdDimension";"ThirdDimension";"0";"whdload";"524288";"338825";"ThirdDimension";"OCS/ECS";"";"";"";"";""
"ThugLifeAGA\ThugLifeAGA.Slave";"NoError, NoDivZero, Req68020, ReqAGA, ClearMem";"Thug Life ? 1997 Essence";"Thug Life";"1997 Essence";"3530752";"T\ThugLife_v1.3_Essence_AGA.lha";"ThugLifeAGA";"ThugLifeAGA";"0";"whdload";"1421312";"3498944";"ThugLife";"AGA";"";"";"";"";""
"TintAGA\TintAGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Tint ? 1996 The Black Lotus";"Tint";"1996 The Black Lotus";"2826240";"T\Tint_v1.1_BlackLotus_AGA.lha";"TintAGA";"TintAGA";"0";"whdload";"1863680";"5146838";"Tint";"AGA";"";"";"";"";""
"TitanTrax\TitanTrax.Slave";"NoError, ClearMem";"Titan Trax #1 1989 Titanics.";"Titan Trax #1";"1989 Titanics";"0";"T\TitanTrax_v1.02_Titanics.lha";"TitanTrax";"TitanTrax";"0";"whdload";"524288";"798772";"TitanTrax";"OCS/ECS";"";"";"";"";""
"TopKaraoke1\TopKaraoke1.Slave";"NoError, EmulTrap, ClearMem";"Top Karaoke #1 - Inspecteur Gadget ?1995 Saturne";"Top Karaoke #1 - Inspecteur Gadget";"1995 Saturne";"4096";"T\TopKaraoke1_v1.0_Saturne.lha";"TopKaraoke1";"TopKaraoke1";"0";"whdload";"1507328";"1192456";"TopKaraoke1";"OCS/ECS";"";"";"";"";""
"TopKaraoke2AGA\TopKaraoke2AGA.Slave";"NoError, EmulTrap, ClearMem";"Top Karaoke #2 - Albator ?1995 Saturne";"Top Karaoke #2 - Albator";"1995 Saturne";"4096";"T\TopKaraoke2_v1.0_Saturne_AGA.lha";"TopKaraoke2AGA";"TopKaraoke2AGA";"0";"whdload";"1507328";"1176462";"TopKaraoke2";"AGA";"";"";"";"";""
"TopKaraoke3AGA\TopKaraoke3AGA.Slave";"NoError, EmulTrap, ClearMem";"Top Karaoke #3 - Capitaine Flam ?1995 Saturne";"Top Karaoke #3 - Capitaine Flam";"1995 Saturne";"1114112";"T\TopKaraoke3_v1.0_Saturne_AGA.lha";"TopKaraoke3AGA";"TopKaraoke3AGA";"0";"whdload";"659456";"1507138";"TopKaraoke3";"AGA";"";"";"";"";""
"TotalKaos\TotalKaos.slave";"NoError, EmulTrap, ClearMem";"Total Kaos ? 1992 LSD.";"Total Kaos";"1992 LSD";"524288";"T\TotalKaos_v1.01_LSD.lha";"TotalKaos";"TotalKaos";"0";"whdload";"524288";"1826400";"TotalKaos";"OCS/ECS";"";"";"";"";""
"ToxicZiemniak\ToxicZiemniak.Slave";"NoError, EmulTrap, ClearMem";"Toxic Ziemniak ? 1992 Alchemy.";"Toxic Ziemniak";"1992 Alchemy";"0";"T\ToxicZiemniak_v1.0_Alchemy.lha";"ToxicZiemniak";"ToxicZiemniak";"0";"whdload";"524288";"449267";"ToxicZiemniak";"OCS/ECS";"";"";"";"";""
"TragicMagic\TragicMagic.Slave";"NoError, EmulPriv, Examine";"Tragic Magic ? 1989 Rebels.";"Tragic Magic";"1989 Rebels";"262144";"T\TragicMagic_v1.0_Rebels.lha";"TragicMagic";"TragicMagic";"0";"whdload";"524288";"196264";"TragicMagic";"OCS/ECS";"";"";"";"";""
"Trashcan\Trashcan.Slave";"NoError, ClearMem";"Trashcan ? 1990 Wizzcat";"Trashcan";"1990 Wizzcat";"0";"T\Trashcan_v1.0_Wizzcat.lha";"Trashcan";"Trashcan";"0";"whdload";"524288";"349148";"Trashcan";"OCS/ECS";"";"";"";"";""
"Trash\Trash.Slave";"NoError, EmulTrap, ClearMem";"Trash ? 1992 Digital";"Trash";"1992 Digital";"4096";"T\Trash_v1.0_Digital.lha";"Trash";"Trash";"0";"whdload";"524288";"334337";"Trash";"OCS/ECS";"";"";"";"";""
"Eroticon6\Eroticon6.slave";"NoError, EmulTrap, ClearMem";"The Triple Breasted Whore of Eroticon6 ? 1991 LSD.";"Triple Breasted Whore of Eroticon 6";"1991 LSD";"524288";"T\TripleBreastedWhoreOfEroticon6_v1.01_LSD.lha";"Eroticon6";"Eroticon6";"0";"whdload";"524288";"923550";"Eroticon6";"OCS/ECS";"";"";"";"";""
"TropicalSunset\TropicalSunset.Slave";"NoError, EmulTrap, ClearMem";"Tropical Sunset ? 1990 The Silents.";"Tropical Sunset";"1990 The Silents";"0";"T\TropicalSunset_v1.0_Silents.lha";"TropicalSunset";"TropicalSunset";"0";"whdload";"524288";"343940";"TropicalSunset";"OCS/ECS";"";"";"";"";""
"TuneDisk1\TuneDisk1.Slave";"NoError, EmulTrap, ClearMem";"Tune Disk #1 ? 1990 Concept";"Tune disk #1";"1990 Concept";"4096";"T\TuneDisk1_v1.0_Concept.lha";"TuneDisk1";"TuneDisk1";"0";"whdload";"524288";"2728453";"TuneDisk1";"OCS/ECS";"";"";"";"";""
"TuneShow2\TuneShow2.slave";"NoError, EmulTrap, ClearMem";"Tune Show 2 ? 1989 Prophets AG & The Acoustic Revolution.";"Tune Show 2";"1989 Prophets AG & The Acoustic Revolution";"0";"T\TuneShow2_v1.01_ProphetsAG&AcousticRevolution.lha";"TuneShow2";"TuneShow2";"0";"whdload";"524288";"1825460";"TuneShow2";"OCS/ECS";"";"";"";"";""
"TuneShow3\TuneShow3.Slave";"NoError, EmulTrap, ClearMem";"Tuneshow III ? 1990 The Acoustic Revolution";"Tuneshow III";"1990 The Acoustic Revolution";"0";"T\TuneShow3_v1.0_AcousticRevolution.lha";"TuneShow3";"TuneShow3";"0";"whdload";"524288";"2723301";"TuneShow3";"OCS/ECS";"";"";"";"";""
"Turmoil\Turmoil.slave";"Disk, NoError";"Turmoil ? 1991 Sanity (1 disk)";"Turmoil";"1991 Sanity";"4096";"T\Turmoil_v1.1_Sanity.lha";"Turmoil";"Turmoil";"0";"whdload";"524288";"912343";"Turmoil";"OCS/ECS";"";"";"";"";""
"TurricanMusicDisk\TurricanMusicDisk.slave";"Disk, NoError";"Turrican MusicDisk ? 1991 Andromeda (1 disk)";" Turrican Music-Disk ";"1991 Andromeda";"4096";"T\TurricanMusicDisk_v1.0_Andromeda.lha";"TurricanMusicDisk";"TurricanMusicDisk";"0";"whdload";"524288";"909544";"TurricanMusicDisk";"OCS/ECS";"";"";"";"";""
"TurricanMusicShow\TurricanMusicShow.Slave";"NoError, ClearMem";"Turrican Music-Show ? 1990 Spreadpoint";"Turrican Music-Show";"1990 Spreadpoint";"4096";"T\TurricanMusicShow_v1.0_Spreadpoint.lha";"TurricanMusicShow";"TurricanMusicShow";"0";"whdload";"352256";"244131";"TurricanMusicShow";"OCS/ECS";"";"";"";"";""
"TwistedAGA\TwistedAGA.Slave";"NoError, EmulTrap, Req68020, ReqAGA, ClearMem";"Twisted ? 1994 Polka Brothers (4 disks)";"Twisted";"1994 Polka Brothers";"1183744";"T\Twisted_v1.0_PolkaBrothers_AGA.lha";"TwistedAGA";"TwistedAGA";"0";"whdload";"2035712";"2846740";"Twisted";"AGA";"";"";"";"";""
"TympanicMembrane\TympanicMembrane.Slave";"NoError, EmulTrap, ClearMem";"Tympanic Membrane ? 1993 Panacea.";"Tympanic Membrane";"1993 Panacea";"0";"T\TympanicMembrane_v1.0_Panacea.lha";"TympanicMembrane";"TympanicMembrane";"0";"whdload";"524288";"505315";"TympanicMembrane";"OCS/ECS";"";"";"";"";""
"Ufonix\Ufonix.Slave";"NoError, EmulTrap, ClearMem";"Ufonix ? 1990 Enigma.";"Ufonix";"1990 Enigma";"0";"U\Ufonix_v1.0_Enigma.lha";"Ufonix";"Ufonix";"0";"whdload";"524288";"920459";"Ufonix";"OCS/ECS";"";"";"";"";""
"UltimateGameBoySimulator\UltimateGameBoySimulator.Slave";"Disk, NoError, EmulTrap";"The Ultimate Gameboy Simulator, ?1992 Symbiosis";"Ultimate Gameboy Simulator";"1992 Symbiosis";"0";"U\UltimateGameBoySimulator_v1.0_Symbiosis.lha";"UltimateGameBoySimulator";"UltimateGameBoySimulator";"0";"whdload";"524288";"930069";"UltimateGameBoySimulator";"OCS/ECS";"";"";"";"";""
"Unbelievable\Unbelievable.Slave";"NoError, ClearMem";"Unbelievable ? 1992 Atomic.";"Unbelievable";"1992 Atomic";"0";"U\Unbelievable_v1.0_Atomic.lha";"Unbelievable";"Unbelievable";"0";"whdload";"524288";"920974";"Unbelievable";"OCS/ECS";"";"";"";"";""
"UniversalIntensity\UniversalIntensity.Slave";"NoError, EmulTrap, ClearMem";"Universal Intensity ? 1991 Complex.";"Universal Intensity";"1991 Complex";"0";"U\UniversalIntensity_v1.0_Complex.lha";"UniversalIntensity";"UniversalIntensity";"0";"whdload";"524288";"694545";"UniversalIntensity";"OCS/ECS";"";"";"";"";""
"Unleashed\Unleashed.Slave";"NoError, EmulTrap, ClearMem";"Unleashed ? 1993 Insane.";"Unleashed";"1993 Insane";"0";"U\Unleashed_v1.0_Insane.lha";"Unleashed";"Unleashed";"0";"whdload";"524288";"1821852";"Unleashed";"OCS/ECS";"";"";"";"";""
"VaginalMassacre\VaginalMassacre.slave";"NoError, EmulTrap, ClearMem";"Vaginal Massacre ? 1993 U.D.O.";"Vaginal Massacre";"1993 U.D.O.";"0";"V\VaginalMassacre_v1.01_UDO.lha";"VaginalMassacre";"VaginalMassacre";"0";"whdload";"524288";"229770";"VaginalMassacre";"OCS/ECS";"";"";"";"";""
"VectorBallsDemo\VectorBallsDemo.Slave";"NoError, ClearMem";"Vector-Balls Demo ? 1989 Tom Soft";"Vector-Balls Demo";"1989 Tom Soft";"4294963200";"V\VectorBallsDemo_v1.0_TomSoft.lha";"VectorBallsDemo";"VectorBallsDemo";"0";"whdload";"524288";"171163";"VectorBalls";"OCS/ECS";"";"";"Demo";"";""
"VectorBalls\VectorBalls.slave";"NoError";"";"Vector Balls";"Hypnosis";"0";"V\VectorBalls_v1.0_Hypnosis.lha";"VectorBalls";"VectorBalls";"0";"whdload";"524288";"266897";"VectorBalls";"OCS/ECS";"";"";"";"";""
"VectorBobDemo\VectorBobDemo.slave";"NoError";"VectorBob Demo, ?1990 Dual-Crew";"VectorBob Demo";"1990 Dual-Crew";"0";"V\VectorBobDemo_v1.0_DualCrew.lha";"VectorBobDemo";"VectorBobDemo";"0";"whdload";"524288";"44612";"VectorBob";"OCS/ECS";"";"";"Demo";"";""
"Vectordance2\Vectordance2.Slave";"NoError, EmulTrap, ClearMem";"Vector Dance 2 ? 1991 Cult.";"Vector Dance 2";"1991 Cult";"0";"V\Vectordance2_v1.0_Cult.lha";"Vectordance2";"Vectordance2";"0";"whdload";"524288";"920918";"Vectordance2";"OCS/ECS";"";"";"";"";""
"Vectordance\Vectordance.Slave";"NoError, EmulTrap, ClearMem";"Vectordance ? 1991 Cult.";"Vectordance";"1991 Cult";"0";"V\Vectordance_v1.0_Cult.lha";"Vectordance";"Vectordance";"0";"whdload";"524288";"513563";"Vectordance";"OCS/ECS";"";"";"";"";""
"VectorDemoProphetsAG\VectorDemoProphetsAG.Slave";"NoError, EmulTrap, ClearMem";"Vector Demo ? 1989 Prophets AG.";"Vector Demo";"1989 Prophets AG";"0";"V\VectorDemo_v1.0_ProphetsAG.lha";"VectorDemoProphetsAG";"VectorDemoProphetsAG";"0";"whdload";"524288";"269231";"VectorDemoProphetsAG";"OCS/ECS";"";"";"";"";""
"VectorDemoTristanLorach\VectorDemoTristanLorach.Slave";"NoError, EmulTrap, ClearMem";"Vectordemo (Vector all Times) 1991 Tristan Lorach.";"Vectordemo aka Vector All Times";"1991 Tristan Lorach";"0";"V\VectorDemo_v1.0_TristanLorach.lha";"VectorDemoTristanLorach";"VectorDemoTristanLorach";"0";"whdload";"524288";"294293";"VectorDemoTristanLorach";"OCS/ECS";"";"";"";"";""
"VectorExterminator\VectorExterminator.Slave";"NoError, EmulTrap, ClearMem";"Vector Exterminator ? 1991 Shining";"Vector Exterminator";"1991 Shining";"233472";"V\VectorExterminator_v1.0_Shining.lha";"VectorExterminator";"VectorExterminator";"0";"whdload";"524288";"253460";"VectorExterminator";"OCS/ECS";"";"";"";"";""
"Viktoria\Viktoria.Slave";"NoError, EmulTrap, ClearMem";"Viktoria ? 1994 TRSI";"Viktoria";"1994 TRSI";"528384";"V\Viktoria_v1.0_Tristar&RedSectorInc.lha";"Viktoria";"Viktoria";"0";"whdload";"524288";"2719506";"Viktoria";"OCS/ECS";"";"";"";"";""
"VirtualHarmony\VirtualHarmony.slave";"NoError, EmulTrap, ClearMem";"Virtual Harmony ? 1994 Impact.";"Virtual Harmony";"1994 Impact";"524288";"V\VirtualHarmony_v1.02_Impact.lha";"VirtualHarmony";"VirtualHarmony";"0";"whdload";"524288";"1670637";"VirtualHarmony";"OCS/ECS";"";"";"";"";""
"VirtualWorld\VirtualWorld.Slave";"NoError, NoKbd, EmulPriv, Examine";"Virtual World ? 1991 Tom Soft";"Virtual World";"1991 Tom Soft";"524288";"V\VirtualWorld_v1.0_TomSoft.lha";"VirtualWorld";"VirtualWorld";"0";"whdload";"524288";"753505";"VirtualWorld";"OCS/ECS";"";"";"";"";""
